Name,Rank,Location,Points
jdr51,2744.0,Minnesota,4546460
GSP163,2745.0,New Jersey,4545805
SpeedyOne,2746.0,Minnesota,4544480
darkknight1,2747.0,"Winston-Salem, North Carolina",4543985
ratboy1968,2748.0,"Montreal, Quebec",4543575
wroofer66,2749.0,Indiana,4542610
mwhbulldog,2750.0,"Lubbock, Texas",4542130
Camaro_Joe,2751.0,Delaware,4541092
Olek135i,2752.0,"Chicago, Illinois",4541050
polpal,2753.0,"Spokane, Washington",4540660
RDMAN,2754.0,Ontario,4539555
CTarp,2755.0,Texas,4539080
bwatchingu,2756.0,Arkansas,4538875
JJ1014,2757.0,Pennsylvania,4538490
CamryCheapster,2758.0,Massachusetts,4538435
gass12,2759.0,"Omaha, Nebraska",4538230
FBone,2760.0,New Jersey,4536915
SUNOIL,2761.0,"Toledo, Ohio",4536910
DCMJ1,2762.0,"Wilmington, Delaware",4536765
furiousfowl,2763.0,"Riverside, California",4536220
craigsfrank,2764.0,Arkansas,4535625
LuckyLou1,2765.0,Colorado,4534910
P H,2766.0,"Albany, New York",4533905
LC2468,2767.0,Louisiana,4533425
priznsara,2768.0,"Albuquerque, New Mexico",4533370
fieldt,2769.0,"Lansing, Michigan",4533175
ovillaone,2770.0,"Dallas, Texas",4532950
pooh-bear,2771.0,"Detroit, Michigan",4532685
g95110,2772.0,"San Jose, California",4532675
vespaboy,2773.0,Florida,4532375
h8hst,2774.0,Ontario,4532245
tigrr49,2775.0,"Chicago, Illinois",4531780
myphenix,2776.0,New Jersey,4531550
86agent,2777.0,Florida,4531345
springer03,2778.0,"Raleigh, North Carolina",4531050
skb69sa,2779.0,"San Antonio, Texas",4529725
ChickMagnet,2780.0,Georgia,4528475
David H,2781.0,"Albany, New York",4526820
wilson222,2782.0,Ontario,4525630
golftellowcat,2783.0,"Ottawa, Ontario",4525405
Tucsonhomes,2784.0,"Tucson, Arizona",4524690
Oldman60,2785.0,"Little Rock, Arkansas",4524515
rummenigge,2786.0,"Miami, Florida",4524440
NDQ,2787.0,Maryland,4524275
Dirtypig,2788.0,"Barrie, Ontario",4523975
flnobody,2789.0,Florida,4523225
Manicmechanic,2790.0,"Tulsa, Oklahoma",4520855
brownielover,2791.0,Florida,4520825
Lovelee,2792.0,"Detroit, Michigan",4520805
RangerBob58,2793.0,"Dayton, Ohio",4520520
jimstep,2794.0,Missouri,4520360
Alpha_Pup,2795.0,"Twin Cities, Minnesota",4520315
harleydoctor,2796.0,Kansas,4519935
McMuffin,2797.0,Illinois,4519785
Coyote13,2798.0,"Phoenix, Arizona",4519140
SUSANCK,2799.0,"Chicago, Illinois",4518550
MadFueler,2800.0,"Winston-Salem, North Carolina",4518445
firecaptain491,2801.0,New York,4517830
zippy3231,2802.0,"Jacksonville, Florida",4516960
skylax,2803.0,"San Jose, California",4516075
Bigwaynef,2804.0,South Carolina,4515405
panteraone,2805.0,Texas,4515185
GeosGXP,2806.0,Ontario,4515175
harleydog01,2807.0,Michigan,4515000
gaveatthepump,2808.0,"Houston, Texas",4514450
colbru,2809.0,"Toronto, Ontario",4510515
frognbk,2810.0,Pennsylvania,4510340
C_S_K,2811.0,"Peoria, Illinois",4509630
skidsteer85xt,2812.0,Indiana,4509450
gumbyrex,2813.0,"Fresno, California",4506855
crreed1,2814.0,West Virginia,4505585
buckeyetony,2815.0,Ohio,4505545
Mandasmommy,2816.0,Indiana,4504720
Donliberty,2817.0,New York,4503990
Johnny907,2818.0,Alaska,4502330
STEVOAB,2819.0,Alberta,4502230
wmuldrow,2820.0,Missouri,4501685
Spidey9691,2821.0,"Kansas City, Missouri",4501420
nottbob20,2822.0,"Riverside, California",4501080
frmtfx,2823.0,"Richmond, Virginia",4500770
jb107,2824.0,New Jersey,4500500
Nexstar,2825.0,Florida,4500065
dont99,2826.0,Michigan,4500005
ldiggy,2827.0,"Wilmington, Delaware",4499875
MEBURT,2828.0,"Fresno, California",4499200
Pigeon007,2829.0,British Columbia,4498560
badbonita,2830.0,"Syracuse, New York",4498075
nickless,2831.0,PEI,4497940
j02,2832.0,California,4497895
GasCker,2833.0,"Twin Cities, Minnesota",4497020
seeyardee,2834.0,"Sacramento, California",4496652
ARTHURP,2835.0,"Lansing, Michigan",4495330
bpj13,2836.0,North Carolina,4494960
Jcookster74,2837.0,"San Bernardino, California",4494605
goletagiant,2838.0,"Santa Barbara, California",4493770
SavinOnFuel,2839.0,"Gary, Indiana",4493070
dalver,2840.0,"Cincinnati, Ohio",4492645
mnav8tr,2841.0,"Twin Cities, Minnesota",4490250
ih82work,2842.0,Maryland,4489845
N9HVP,2843.0,Indiana,4489790
pujtdr,2844.0,Virginia,4489570
KeepEyesOpen,2845.0,"San Diego, California",4489515
Catc2011,2846.0,"Atlanta, Georgia",4489475
JJ128,2847.0,"San Jose, California",4489110
ggwbike,2848.0,Montana,4488925
mm505,2849.0,"Atlanta, Georgia",4488775
lowspeed,2850.0,"Akron, Ohio",4488455
vandriver2008,2851.0,"Pittsburgh, Pennsylvania",4488320
juke1234,2852.0,New Jersey,4486950
jobo74,2853.0,Ontario,4486485
roger1315,2854.0,North Carolina,4486240
ricoblanco,2855.0,"Chicago, Illinois",4486155
mochababy70,2856.0,Nova Scotia,4484750
kensubaru03,2857.0,Illinois,4484515
MikeCapeCoral,2858.0,"Cape Coral, Florida",4483440
mastermariner,2859.0,Texas,4482665
lippoe_sokan,2860.0,"Provo, Utah",4481105
snell snail,2861.0,"Atlanta, Georgia",4481060
gasie1,2862.0,Maine,4480800
lemmings88,2863.0,"Scranton, Pennsylvania",4480650
Bad_Petroleum,2864.0,"Miami, Florida",4480530
tml721,2865.0,"Columbus, Ohio",4479865
CactusRoper,2866.0,"Phoenix, Arizona",4479720
Methodist,2867.0,Indiana,4479655
gougenator,2868.0,"Dallas, Texas",4478925
PoohMcGoo,2869.0,Alabama,4478495
MichaelPark,2870.0,"Riverside, California",4478090
tman70,2871.0,Georgia,4477615
TXLARIMER,2872.0,"Fort Worth, Texas",4477200
BackN82,2873.0,"Cincinnati, Ohio",4476795
mandoid,2874.0,Alabama,4476705
Rice_Burner,2875.0,Georgia,4476440
reincloude1964,2876.0,Kentucky,4476225
rwb1921,2877.0,"Orange County, California",4475840
EdW,2878.0,"Riverside, California",4475670
PATroy,2879.0,"Pittsburgh, Pennsylvania",4475650
iFueler,2880.0,"Durham, North Carolina",4475550
Sharonie,2881.0,"St. Louis, Missouri",4475405
elcheapo2011,2882.0,Quebec,4475135
McMalin,2883.0,"Philadelphia, Pennsylvania",4475050
JasTheAce,2884.0,"Raleigh, North Carolina",4473635
sonic_cd33,2885.0,Illinois,4473255
hunter86,2886.0,Kansas,4472670
sandy40,2887.0,Nova Scotia,4472355
smelser1123,2888.0,Nevada,4471805
SGLuz,2889.0,"Modesto, California",4471615
rick948,2890.0,"Toledo, Ohio",4471295
RinoandHailey,2891.0,Washington,4471000
B52D,2892.0,"Oklahoma City, Oklahoma",4470925
a14morfun,2893.0,Ontario,4470890
bjdorval,2894.0,Quebec,4470830
WayneLin,2895.0,"Madison, Wisconsin",4470110
cmptrmush,2896.0,"Detroit, Michigan",4470070
OmahaGasGod,2897.0,"Omaha, Nebraska",4469970
ErinsDaddy,2898.0,Tennessee,4469225
winks44,2899.0,Georgia,4469040
jcpbigjohn,2900.0,"Toledo, Ohio",4468405
oppdetcon,2901.0,"Ottawa, Ontario",4468285
Tankless,2902.0,Ontario,4468160
AmynHH,2903.0,"Houston, Texas",4467630
wang91554,2904.0,"San Jose, California",4466430
dwbuddy,2905.0,"Fort Worth, Texas",4466355
bluesierra,2906.0,Tennessee,4466340
steve85257,2907.0,Arizona,4465870
wally52,2908.0,"Little Rock, Arkansas",4465615
CritterNanny,2909.0,Washington,4465125
73_Vette_,2910.0,"Cleveland, Ohio",4464720
SilverSuperDuty,2911.0,"Orlando, Florida",4463885
Socalz,2912.0,"Orange County, California",4463230
NGC4565,2913.0,"Reading, Pennsylvania",4462465
mjnj123,2914.0,New Jersey,4462255
Pizzaslut,2915.0,"Baltimore, Maryland",4461280
YumaKacz,2916.0,Arizona,4459970
egorbcc,2917.0,"Oklahoma City, Oklahoma",4459415
rapidrobt,2918.0,Connecticut,4458605
q4blue,2919.0,Michigan,4457905
Kataman,2920.0,"San Jose, California",4456775
G_ler,2921.0,"Orlando, Florida",4454325
xedes,2922.0,"Kitchener-Waterloo, Ontario",4453655
FocusFree,2923.0,"Ottawa, Ontario",4452580
GustheCat2,2924.0,"Louisville, Kentucky",4451605
hogfan24,2925.0,Arkansas,4450775
Beankno,2926.0,"Lexington, Kentucky",4450525
applepie2010,2927.0,"London, Ontario",4450295
LhasaApso,2928.0,"Hamilton, Ontario",4450125
m321,2929.0,Ontario,4448350
Metrolizer,2930.0,"Fort Worth, Texas",4448345
sarasotasingle,2931.0,"Sarasota, Florida",4448180
yakstar,2932.0,"Montreal, Quebec",4447775
Hemiramrules,2933.0,"Milwaukee, Wisconsin",4447770
bojiway1,2934.0,Minnesota,4447210
skins66,2935.0,"Colorado Springs, Colorado",4447150
rasmataz,2936.0,"Oklahoma City, Oklahoma",4445835
hmcsretired07,2937.0,North Carolina,4445680
58Harley,2938.0,"Waco, Texas",4445645
LSU_TIGERS_dmb,2939.0,Louisiana,4444395
74celica,2940.0,"Columbus, Ohio",4443385
cobra7279,2941.0,"Cleveland, Ohio",4442800
katiejayWV,2942.0,West Virginia,4442505
OnEmptyMO,2943.0,"St. Louis, Missouri",4442450
Vim_Fuego,2944.0,Missouri,4441720
DSR,2945.0,Alberta,4441390
1zz2,2946.0,Utah,4441225
FarmerMike,2947.0,"Allentown, Pennsylvania",4441216
opster,2948.0,Oklahoma,4440450
licks64,2949.0,"Rochester, New York",4438990
mball3usa,2950.0,Virginia,4438335
Rich_pa,2951.0,"Cincinnati, Ohio",4438290
undertaker666,2952.0,"San Antonio, Texas",4437125
PokeyGA,2953.0,Georgia,4436910
SnakeW,2954.0,North Carolina,4436045
EvenSkimpier,2955.0,"Cincinnati, Ohio",4435640
2smooth1970,2956.0,California,4434030
mrsports007,2957.0,"Raleigh, North Carolina",4433885
mpg611,2958.0,"Cleveland, Ohio",4433545
me2OH,2959.0,"Cleveland, Ohio",4433230
mandd824,2960.0,"Long Island, New York",4433205
dirtdog98,2961.0,Missouri,4431595
whlr55,2962.0,Kentucky,4431000
Vaquero,2963.0,Idaho,4430880
shivarr,2964.0,New Jersey,4430510
installer,2965.0,"San Diego, California",4430460
17AZ-F250,2966.0,"Tucson, Arizona",4429915
merlinCO,2967.0,Colorado,4429090
MOREDLEG,2968.0,Missouri,4428940
jklh88,2969.0,California,4428650
grwhit75,2970.0,"Dallas, Texas",4428050
Chey1954,2971.0,Wyoming,4427585
olympusman2004,2972.0,Washington DC,4427450
USMCturtlehead,2973.0,"Lexington, Kentucky",4426525
falcons,2974.0,North Dakota,4426520
iBall100,2975.0,Virginia,4426320
Brian71,2976.0,Illinois,4426250
Grant463,2977.0,Mississippi,4425002
GearGuy,2978.0,"Detroit, Michigan",4423865
boatfloyd,,"Jacksonville, Florida",4423865
Ezstop00,2980.0,"Sacramento, California",4423410
idiotguy,2981.0,"Syracuse, New York",4423175
sticker_shock,2982.0,Ohio,4422975
geelkay,2983.0,"Baltimore, Maryland",4422440
OKCSteve,2984.0,"Oklahoma City, Oklahoma",4422150
HRTrucklet,2985.0,Alberta,4421305
ColonelK,2986.0,Virginia,4421070
RQCraig,2987.0,Texas,4420870
torch7,2988.0,Indiana,4419605
blaman,2989.0,"Phoenix, Arizona",4418955
critic,2990.0,New Jersey,4418880
flintrock23,2991.0,"Charlotte, North Carolina",4418700
PapaV59,2992.0,"Milwaukee, Wisconsin",4418555
tobasco,2993.0,"Los Angeles, California",4418110
PathfinderSC,2994.0,South Carolina,4417915
mfeldstein,2995.0,"Ottawa, Ontario",4414860
phxman1111,2996.0,"Phoenix, Arizona",4414465
YELLOWDOGLAS,2997.0,Virginia,4414399
too_high,2998.0,Virginia,4414070
dvsvets,2999.0,"Akron, Ohio",4412495
bigg_kuntry614,3000.0,North Carolina,4412365
