Name,Rank,Location,Points
RDMAN,2746.0,Ontario,4536305
furiousfowl,2747.0,"Riverside, California",4536220
iphonejoe,2748.0,"Ottawa, Ontario",4536165
CamryCheapster,2749.0,Massachusetts,4535185
Olek135i,2750.0,"Chicago, Illinois",4535000
CTarp,2751.0,Texas,4534480
Camaro_Joe,2752.0,Delaware,4534217
SUNOIL,2753.0,"Toledo, Ohio",4534035
FBone,2754.0,New Jersey,4533740
bwatchingu,2755.0,Arkansas,4533000
ratboy1968,2756.0,"Montreal, Quebec",4531900
DCMJ1,2757.0,"Wilmington, Delaware",4531340
craigsfrank,2758.0,Arkansas,4530625
priznsara,2759.0,"Albuquerque, New Mexico",4529545
pooh-bear,2760.0,"Detroit, Michigan",4529310
g95110,2761.0,"San Jose, California",4529075
LuckyLou1,2762.0,Colorado,4529035
P H,2763.0,"Albany, New York",4529030
vespaboy,2764.0,Florida,4528100
fieldt,2765.0,"Lansing, Michigan",4527925
tigrr49,2766.0,"Chicago, Illinois",4526805
LC2468,2767.0,Louisiana,4526750
myphenix,2768.0,New Jersey,4526550
86agent,2769.0,Florida,4526345
ovillaone,2770.0,"Dallas, Texas",4526275
springer03,2771.0,"Raleigh, North Carolina",4525825
JJ1014,2772.0,Pennsylvania,4525615
h8hst,2773.0,Ontario,4525370
Oldman60,2774.0,"Little Rock, Arkansas",4524515
ChickMagnet,2775.0,Georgia,4524000
David H,2776.0,"Albany, New York",4522145
wilson222,2777.0,Ontario,4521580
rummenigge,2778.0,"Miami, Florida",4520390
Dirtypig,2779.0,"Barrie, Ontario",4520000
golftellowcat,2780.0,"Ottawa, Ontario",4519730
Tucsonhomes,2781.0,"Tucson, Arizona",4518815
skb69sa,2782.0,"San Antonio, Texas",4518300
NDQ,2783.0,Maryland,4518025
McMuffin,2784.0,Illinois,4517385
flnobody,2785.0,Florida,4517350
Manicmechanic,2786.0,"Tulsa, Oklahoma",4517055
Alpha_Pup,2787.0,"Twin Cities, Minnesota",4516915
Lovelee,2788.0,"Detroit, Michigan",4515930
jimstep,2789.0,Missouri,4515110
harleydoctor,2790.0,Kansas,4515060
brownielover,2791.0,Florida,4514950
RangerBob58,2792.0,"Dayton, Ohio",4514645
firecaptain491,2793.0,New York,4514580
SUSANCK,2794.0,"Chicago, Illinois",4514550
gaveatthepump,2795.0,"Houston, Texas",4514450
Coyote13,2796.0,"Phoenix, Arizona",4514265
Bigwaynef,2797.0,South Carolina,4513780
zippy3231,2798.0,"Jacksonville, Florida",4513335
skylax,2799.0,"San Jose, California",4513300
MadFueler,2800.0,"Winston-Salem, North Carolina",4513095
GeosGXP,2801.0,Ontario,4510300
harleydog01,2802.0,Michigan,4509725
panteraone,2803.0,Texas,4509310
frognbk,2804.0,Pennsylvania,4504465
skidsteer85xt,2805.0,Indiana,4504400
colbru,2806.0,"Toronto, Ontario",4503940
C_S_K,2807.0,"Peoria, Illinois",4503380
crreed1,2808.0,West Virginia,4502335
buckeyetony,2809.0,Ohio,4500695
jb107,2810.0,New Jersey,4500500
Mandasmommy,2811.0,Indiana,4500470
Donliberty,2812.0,New York,4497715
frmtfx,2813.0,"Richmond, Virginia",4497520
ldiggy,2814.0,"Wilmington, Delaware",4496475
Johnny907,2815.0,Alaska,4496455
Spidey9691,2816.0,"Kansas City, Missouri",4496320
nottbob20,2817.0,"Riverside, California",4495405
STEVOAB,2818.0,Alberta,4495355
ARTHURP,2819.0,"Lansing, Michigan",4495330
wmuldrow,2820.0,Missouri,4495210
dont99,2821.0,Michigan,4495130
nickless,2822.0,PEI,4494690
Nexstar,2823.0,Florida,4494590
MEBURT,2824.0,"Fresno, California",4494325
seeyardee,2825.0,"Sacramento, California",4494252
j02,2826.0,California,4493295
badbonita,2827.0,"Syracuse, New York",4493200
GasCker,2828.0,"Twin Cities, Minnesota",4492145
Pigeon007,2829.0,British Columbia,4491385
bpj13,2830.0,North Carolina,4491160
dalver,2831.0,"Cincinnati, Ohio",4489345
goletagiant,2832.0,"Santa Barbara, California",4489095
mm505,2833.0,"Atlanta, Georgia",4488775
Jcookster74,2834.0,"San Bernardino, California",4488730
vandriver2008,2835.0,"Pittsburgh, Pennsylvania",4488320
SavinOnFuel,2836.0,"Gary, Indiana",4487820
JJ128,2837.0,"San Jose, California",4487735
N9HVP,2838.0,Indiana,4486540
ih82work,2839.0,Maryland,4484845
ggwbike,2840.0,Montana,4484600
KeepEyesOpen,2841.0,"San Diego, California",4484515
mnav8tr,2842.0,"Twin Cities, Minnesota",4483375
juke1234,2843.0,New Jersey,4482900
pujtdr,2844.0,Virginia,4482695
mochababy70,2845.0,Nova Scotia,4482625
lowspeed,2846.0,"Akron, Ohio",4482580
kensubaru03,2847.0,Illinois,4481915
ricoblanco,2848.0,"Chicago, Illinois",4481155
roger1315,2849.0,North Carolina,4480565
CactusRoper,2850.0,"Phoenix, Arizona",4479720
gasie1,2851.0,Maine,4479075
gougenator,2852.0,"Dallas, Texas",4478925
MikeCapeCoral,2853.0,"Cape Coral, Florida",4477565
snell snail,2854.0,"Atlanta, Georgia",4477185
mastermariner,2855.0,Texas,4476990
Catc2011,2856.0,"Atlanta, Georgia",4476600
reincloude1964,2857.0,Kentucky,4476225
lemmings88,2858.0,"Scranton, Pennsylvania",4475775
lippoe_sokan,2859.0,"Provo, Utah",4475480
tml721,2860.0,"Columbus, Ohio",4474990
Bad_Petroleum,2861.0,"Miami, Florida",4474655
Sharonie,2862.0,"St. Louis, Missouri",4474205
PoohMcGoo,2863.0,Alabama,4473895
Methodist,2864.0,Indiana,4473405
MichaelPark,2865.0,"Riverside, California",4472840
EdW,2866.0,"Riverside, California",4472270
TXLARIMER,2867.0,"Fort Worth, Texas",4472200
mandoid,2868.0,Alabama,4472105
Rice_Burner,2869.0,Georgia,4471565
GasGuy66IN,2870.0,Indiana,4471280
PATroy,2871.0,"Pittsburgh, Pennsylvania",4471100
B52D,2872.0,"Oklahoma City, Oklahoma",4470925
tman70,2873.0,Georgia,4470740
McMalin,2874.0,"Philadelphia, Pennsylvania",4470700
rwb1921,2875.0,"Orange County, California",4470590
darkknight1,2876.0,"Winston-Salem, North Carolina",4470585
BackN82,2877.0,"Cincinnati, Ohio",4470545
JasTheAce,2878.0,"Raleigh, North Carolina",4470210
iFueler,2879.0,"Durham, North Carolina",4469575
jcpbigjohn,2880.0,"Toledo, Ohio",4468405
elcheapo2011,2881.0,Quebec,4468260
sandy40,2882.0,Nova Scotia,4467480
hunter86,2883.0,Kansas,4466795
sonic_cd33,2884.0,Illinois,4466580
smelser1123,,Nevada,4466580
ErinsDaddy,2886.0,Tennessee,4466425
bluesierra,2887.0,Tennessee,4466340
RinoandHailey,2888.0,Washington,4466125
WayneLin,2889.0,"Madison, Wisconsin",4466060
a14morfun,2890.0,Ontario,4466015
steve85257,2891.0,Arizona,4465870
bjdorval,2892.0,Quebec,4465155
SGLuz,2893.0,"Modesto, California",4464740
winks44,2894.0,Georgia,4463790
Tankless,2895.0,Ontario,4463360
oppdetcon,2896.0,"Ottawa, Ontario",4463235
Socalz,2897.0,"Orange County, California",4463230
OmahaGasGod,2898.0,"Omaha, Nebraska",4463095
wang91554,2899.0,"San Jose, California",4461630
wally52,2900.0,"Little Rock, Arkansas",4461615
CritterNanny,2901.0,Washington,4461525
AmynHH,2902.0,"Houston, Texas",4460755
dwbuddy,2903.0,"Fort Worth, Texas",4459480
cmptrmush,2904.0,"Detroit, Michigan",4459070
73_Vette_,2905.0,"Cleveland, Ohio",4459045
rapidrobt,2906.0,Connecticut,4458605
Pizzaslut,2907.0,"Baltimore, Maryland",4457230
SilverSuperDuty,2908.0,"Orlando, Florida",4457010
NGC4565,2909.0,"Reading, Pennsylvania",4455790
mjnj123,2910.0,New Jersey,4455380
q4blue,2911.0,Michigan,4455155
YumaKacz,2912.0,Arizona,4454720
Kataman,2913.0,"San Jose, California",4454375
egorbcc,2914.0,"Oklahoma City, Oklahoma",4452540
G_ler,2915.0,"Orlando, Florida",4449900
Hemiramrules,2916.0,"Milwaukee, Wisconsin",4447770
FocusFree,2917.0,"Ottawa, Ontario",4447730
xedes,2918.0,"Kitchener-Waterloo, Ontario",4446980
GustheCat2,2919.0,"Louisville, Kentucky",4445880
applepie2010,2920.0,"London, Ontario",4445245
bojiway1,2921.0,Minnesota,4444785
sarasotasingle,2922.0,"Sarasota, Florida",4444455
hogfan24,2923.0,Arkansas,4444100
Metrolizer,2924.0,"Fort Worth, Texas",4443495
Mitchsoc,2925.0,"Indianapolis, Indiana",4443480
m321,2926.0,Ontario,4443475
yakstar,2927.0,"Montreal, Quebec",4442150
rasmataz,2928.0,"Oklahoma City, Oklahoma",4441785
DSR,2929.0,Alberta,4441390
LSU_TIGERS_dmb,2930.0,Louisiana,4440795
58Harley,2931.0,"Waco, Texas",4440595
skins66,2932.0,"Colorado Springs, Colorado",4440275
Beankno,2933.0,"Lexington, Kentucky",4439725
katiejayWV,2934.0,West Virginia,4439080
hmcsretired07,2935.0,North Carolina,4439005
cobra7279,2936.0,"Cleveland, Ohio",4439000
74celica,2937.0,"Columbus, Ohio",4438510
LhasaApso,2938.0,"Hamilton, Ontario",4437450
FarmerMike,2939.0,"Allentown, Pennsylvania",4437116
Vim_Fuego,2940.0,Missouri,4436845
OnEmptyMO,2941.0,"St. Louis, Missouri",4436200
SnakeW,2942.0,North Carolina,4436045
PokeyGA,2943.0,Georgia,4435910
opster,2944.0,Oklahoma,4435075
1zz2,2945.0,Utah,4434350
undertaker666,2946.0,"San Antonio, Texas",4433125
licks64,2947.0,"Rochester, New York",4433115
mball3usa,2948.0,Virginia,4431660
Rich_pa,2949.0,"Cincinnati, Ohio",4431415
Vaquero,2950.0,Idaho,4430880
17AZ-F250,2951.0,"Tucson, Arizona",4429915
2smooth1970,2952.0,California,4429155
mrsports007,2953.0,"Raleigh, North Carolina",4429035
mpg611,2954.0,"Cleveland, Ohio",4428295
mandd824,2955.0,"Long Island, New York",4426330
whlr55,2956.0,Kentucky,4425825
dirtdog98,2957.0,Missouri,4425720
MOREDLEG,2958.0,Missouri,4425540
installer,2959.0,"San Diego, California",4424835
shivarr,2960.0,New Jersey,4424635
jklh88,2961.0,California,4423775
grwhit75,2962.0,"Dallas, Texas",4423625
olympusman2004,2963.0,Washington DC,4423425
falcons,2964.0,North Dakota,4423270
merlinCO,2965.0,Colorado,4423240
sticker_shock,2966.0,Ohio,4422775
Chey1954,2967.0,Wyoming,4422685
OKCSteve,2968.0,"Oklahoma City, Oklahoma",4422150
iBall100,2969.0,Virginia,4421895
Brian71,2970.0,Illinois,4421275
boatfloyd,2971.0,"Jacksonville, Florida",4421265
USMCturtlehead,2972.0,"Lexington, Kentucky",4420650
GearGuy,2973.0,"Detroit, Michigan",4420090
HRTrucklet,2974.0,Alberta,4420005
Ezstop00,2975.0,"Sacramento, California",4419560
idiotguy,2976.0,"Syracuse, New York",4419125
Grant463,2977.0,Mississippi,4418127
PathfinderSC,2978.0,South Carolina,4417915
geelkay,2979.0,"Baltimore, Maryland",4417565
ColonelK,2980.0,Virginia,4415195
torch7,2981.0,Indiana,4414355
RQCraig,2982.0,Texas,4413995
critic,2983.0,New Jersey,4413630
flintrock23,2984.0,"Charlotte, North Carolina",4413450
tobasco,2985.0,"Los Angeles, California",4413310
blaman,2986.0,"Phoenix, Arizona",4413080
mfeldstein,2987.0,"Ottawa, Ontario",4412035
PapaV59,2988.0,"Milwaukee, Wisconsin",4411680
wu4h,2989.0,"Atlanta, Georgia",4411005
gumbyrex,2990.0,"Fresno, California",4410605
phxman1111,2991.0,"Phoenix, Arizona",4409215
too_high,2992.0,Virginia,4409195
BlknGldMan63,2993.0,"Lancaster, Pennsylvania",4408450
YELLOWDOGLAS,2994.0,Virginia,4408349
PBJohn,2995.0,"Columbus, Ohio",4408145
PawsVette,2996.0,"Naples, Florida",4407550
dvsvets,2997.0,"Akron, Ohio",4407495
bigg_kuntry614,2998.0,North Carolina,4407040
CaptainAnhyzer,2999.0,"Albany, New York",4406060
GasGuzZ71,3000.0,Texas,4405985
