Name,Rank,Location,Points
MountedShooter,2160.0,Georgia,4909745
peapaw,2161.0,Ohio,4909020
Tim50,2162.0,"Detroit, Michigan",4908925
Circutz,2163.0,"Detroit, Michigan",4908630
ltbombb,2164.0,Ohio,4908270
nautimile,2165.0,"Detroit, Michigan",4908070
jimraehl,2166.0,Utah,4907495
Brewster06,2167.0,Connecticut,4907000
biggeral,2168.0,"Hamilton, Ontario",4906735
WhatthaF,2169.0,Arkansas,4905225
panda317,2170.0,"Tampa, Florida",4905175
VJDutka,2171.0,New Jersey,4904375
zbear,2172.0,"San Jose, California",4903410
TonyPSU,2173.0,"Cleveland, Ohio",4902990
warlord1,2174.0,Georgia,4902760
Les7h,2175.0,Texas,4902305
PANHEADMITCH,2176.0,Louisiana,4902220
jmchamblis,2177.0,"Mobile, Alabama",4900990
Bangor Jim,2178.0,Maine,4900825
cott83,2179.0,Illinois,4900250
alphanyr,2180.0,Connecticut,4898275
TopSpeedAsian,2181.0,"Detroit, Michigan",4897925
Positive,2182.0,"Pittsburgh, Pennsylvania",4897890
blitz4848,2183.0,Florida,4897470
Sidewinder,2184.0,Minnesota,4896730
iqtrainer,2185.0,"Oklahoma City, Oklahoma",4895430
morris53659,2186.0,"South Bend, Indiana",4895055
Thomtec,2187.0,"Nashville, Tennessee",4893755
MustangRacing,2188.0,Virginia,4891920
Mtgreenwood,2189.0,"Chicago, Illinois",4891760
shores4now,2190.0,Kentucky,4889300
Caduceus26,2191.0,"Jacksonville, Florida",4889005
javaman98,2192.0,"San Antonio, Texas",4888955
altima2008,2193.0,"Philadelphia, Pennsylvania",4888890
vw49,2194.0,Virginia,4888765
PrepHermit,2195.0,New Jersey,4888035
Helping Out,2196.0,"Fresno, California",4886945
KJC4043,2197.0,New Jersey,4886445
otherdave,2198.0,Indiana,4886390
SnickersDog,2199.0,"Denver, Colorado",4886150
Judster,2200.0,"Pensacola, Florida",4885615
CoastToCoast,2201.0,"Dayton, Ohio",4885405
Funkynassau,2202.0,Ontario,4885255
gmholler,2203.0,Louisiana,4884945
Skid_Mark,2204.0,South Carolina,4884750
rcohan2,2205.0,South Carolina,4884735
viperahul,2206.0,"Oakland, California",4884280
gregjasper9912,2207.0,Maryland,4883705
cheapertvs,2208.0,"Richmond, Virginia",4883645
pfone1847,2209.0,Illinois,4883560
Bassman413,2210.0,Washington,4881535
Ledfut911,2211.0,West Virginia,4881320
Countersound,2212.0,"Raleigh, North Carolina",4879045
smarte1,2213.0,Illinois,4876795
Skunk63,2214.0,"Phoenix, Arizona",4876025
thomas41546,2215.0,Tennessee,4874885
lowpriceRCSD,2216.0,South Dakota,4874245
bba,2217.0,"Cleveland, Ohio",4873840
Poliriboy,2218.0,"St. Louis, Missouri",4871875
Kelowna635,2219.0,British Columbia,4871725
Mselainious,2220.0,"Detroit, Michigan",4868655
WalRus49,2221.0,"Boston, Massachusetts",4868490
ronaldpall,2222.0,"Phoenix, Arizona",4868440
tnikodem,2223.0,"Grand Rapids, Michigan",4868110
YaBassa,2224.0,Michigan,4867550
oldtrout03,2225.0,Nova Scotia,4867350
MGMech,2226.0,"Orange County, California",4866860
regkit1,2227.0,Ontario,4865835
acvw74,2228.0,Missouri,4865260
ecurb163,2229.0,"Detroit, Michigan",4864950
1GhettoWhipper,2230.0,"Indianapolis, Indiana",4861320
miatajim,2231.0,"Atlanta, Georgia",4860685
KillChain,2232.0,"Albuquerque, New Mexico",4860065
gal29,2233.0,Michigan,4859585
akmom,2234.0,Kentucky,4859490
Marson,2235.0,"Scranton, Pennsylvania",4858985
Happytalk,2236.0,Pennsylvania,4857350
face4radio,2237.0,Alaska,4855350
2dancing,2238.0,"San Diego, California",4854705
vernonh,2239.0,"Dallas, Texas",4854615
BennoBlue,2240.0,Virginia,4854130
Lugene56,2241.0,"Tampa, Florida",4853065
BMWer,2242.0,"Calgary, Alberta",4852465
8RULES,2243.0,"Albany, New York",4851600
HEMIDakota,2244.0,Texas,4850385
penguin45,2245.0,"Buffalo, New York",4849930
vaca1959,2246.0,New York,4848265
IB2ChillE,2247.0,"Los Angeles, California",4847550
lsb1955,2248.0,"Salt Lake City, Utah",4847140
ajg5176,2249.0,"Atlanta, Georgia",4846590
Ratso,2250.0,Ohio,4845970
PrinceLH,2251.0,Ontario,4844070
BeemerBikerUT,2252.0,Utah,4842840
cmicvret,2253.0,Minnesota,4842425
namzza6310,2254.0,"Milwaukee, Wisconsin",4841948
ECMM,2255.0,"Miami, Florida",4841905
fireless1,2256.0,"Atlanta, Georgia",4841225
beekeeper1,2257.0,Indiana,4841195
brewski,2258.0,Missouri,4840500
Brutus302,2259.0,Ohio,4838755
bvrbill,2260.0,"Eugene, Oregon",4837205
jay93LA,2261.0,"New Orleans, Louisiana",4837095
ajb53,2262.0,"Long Island, New York",4836395
tbb2,2263.0,South Carolina,4836155
barbc72,2264.0,Michigan,4834210
vetguy58,2265.0,New Jersey,4833885
ToolKing,2266.0,Missouri,4833505
ptlbizgroup,2267.0,Illinois,4829260
boznash,2268.0,"Nashville, Tennessee",4829165
Beboper,2269.0,Virginia,4829140
lrrifleman,2270.0,New Jersey,4828055
larryhanson,2271.0,Mississippi,4827510
MustangMissy,2272.0,"Fort Worth, Texas",4825985
sanDoone,2273.0,"Los Angeles, California",4825915
miamimusic,2274.0,"Miami, Florida",4825230
pilotmass,2275.0,"Boston, Massachusetts",4824440
BumpinButch,2276.0,Texas,4823985
Nicanite,2277.0,"Flint, Michigan",4823520
mrgeek,2278.0,"Twin Cities, Minnesota",4823510
ripp88,2279.0,"Cleveland, Ohio",4823290
RhodeThode,2280.0,Nebraska,4821340
majorben,2281.0,New York,4820435
jimbo1031,2282.0,"Phoenix, Arizona",4819990
ProfDude,2283.0,Illinois,4819940
adunbar,2284.0,Minnesota,4819225
Spike294,2285.0,South Carolina,4818800
davidvsgoliath,2286.0,"Long Island, New York",4818545
RAM314,2287.0,Michigan,4817135
kleecurry,2288.0,Florida,4815900
Bed45E,2289.0,"Halifax, Nova Scotia",4815665
tnfran,2290.0,Arizona,4815615
robfrey,2291.0,"Lancaster, Pennsylvania",4812880
dnwindy,2292.0,"Indianapolis, Indiana",4812400
jbob357,2293.0,Iowa,4812265
jammer44313,2294.0,"Akron, Ohio",4810930
Jorgie,2295.0,"Twin Cities, Minnesota",4809020
Guido4,2296.0,"Pensacola, Florida",4808970
Bob F,2297.0,South Carolina,4808850
DesertRat2011,2298.0,"Riverside, California",4808282
LostOnNet,2299.0,New Jersey,4807250
infinititom,,"Dallas, Texas",4807250
TudorPrince,2301.0,Pennsylvania,4806465
Jeepp,2302.0,"Boston, Massachusetts",4805650
tazone,2303.0,"Tulsa, Oklahoma",4803725
wilt13,2304.0,"Orange County, California",4799310
keithyoon1977,2305.0,Virginia,4798920
johnnyg1200,2306.0,"St. Louis, Missouri",4798745
mplato,2307.0,"Columbia, South Carolina",4798195
24RaceFan,2308.0,Saskatchewan,4795630
paul237,2309.0,Missouri,4795355
hcivic,2310.0,Virginia,4795345
MBAcura,2311.0,"Orlando, Florida",4794840
Cheap27,2312.0,Michigan,4793925
jetmech568,2313.0,Idaho,4793645
webwayne,2314.0,Indiana,4791920
sc331mustang,2315.0,South Carolina,4791380
OilerFan,2316.0,"Tulsa, Oklahoma",4790900
twinhauler,2317.0,Virginia,4790390
Valricoslash,2318.0,"Tampa, Florida",4788775
Joe-tx276,2319.0,Texas,4788760
daddyoON,2320.0,Ontario,4787345
SteelPenny,2321.0,"Dallas, Texas",4787340
pepinoNC,2322.0,"Raleigh, North Carolina",4787025
sdbaroon,2323.0,"Scranton, Pennsylvania",4785315
PhilMils,2324.0,Virginia,4785140
groncho,2325.0,"Appleton, Wisconsin",4781720
The_DR,2326.0,New Jersey,4780925
sillyputty,2327.0,"Phoenix, Arizona",4779905
SusanVette,2328.0,"Orlando, Florida",4779790
stratlinetime,2329.0,"Kalamazoo, Michigan",4778815
wark6,2330.0,Minnesota,4777860
ri03844,2331.0,"Charlotte, North Carolina",4776185
escape,2332.0,"Detroit, Michigan",4776130
jarmitage,2333.0,Kansas,4775935
Sam195,2334.0,"San Bernardino, California",4775530
GAWalv,2335.0,"Oklahoma City, Oklahoma",4773480
2011370Z,2336.0,"Phoenix, Arizona",4771605
pghbill,2337.0,"Pittsburgh, Pennsylvania",4771435
mlmeng,2338.0,Michigan,4770865
Sal-Novi,2339.0,"Detroit, Michigan",4770740
Gas Today,2340.0,"Columbus, Ohio",4770280
pwoodhouse,2341.0,Arkansas,4769945
gws2980,2342.0,"Philadelphia, Pennsylvania",4768560
friday21,2343.0,"Toronto, Ontario",4768320
catfish99,2344.0,"Wilmington, Delaware",4767455
runner74,2345.0,Washington,4766240
JCClark2012,2346.0,New Hampshire,4765475
KO292,2347.0,"Twin Cities, Minnesota",4765330
Woe,2348.0,"Twin Cities, Minnesota",4764975
GAS5,2349.0,"Long Island, New York",4764485
patsy139,2350.0,"Atlanta, Georgia",4764195
driveonfume,2351.0,"Toronto, Ontario",4763380
MrBSU87,2352.0,"Fort Wayne, Indiana",4763093
agent0077,2353.0,Colorado,4763030
jsfb6pts,2354.0,Michigan,4761920
mrreferee,2355.0,"Savannah, Georgia",4761775
stlhawk,2356.0,"St. Louis, Missouri",4760905
Bones603,2357.0,"Rochester, New York",4760310
lgearl,2358.0,Ontario,4759110
lnosnibor,2359.0,"Dayton, Ohio",4758150
roadkingfl,2360.0,"Orange County, California",4757380
BEGTWO,2361.0,Maryland,4756320
CTRugby,2362.0,Connecticut,4756130
kcar55,2363.0,Ohio,4756075
NightBoy,2364.0,"San Diego, California",4754825
Boilermat,2365.0,Indiana,4754405
DisMusBeDaPlaz,2366.0,"Tampa, Florida",4753660
shandie,2367.0,Kansas,4752550
cleancut,2368.0,Manitoba,4752160
leeac,2369.0,Ohio,4752120
BCNU,2370.0,British Columbia,4751735
DarwinTheDog,2371.0,"Phoenix, Arizona",4751520
Vstar53,2372.0,"Winnipeg, Manitoba",4751085
lit4caster,2373.0,"Little Rock, Arkansas",4750555
ace_dad43,2374.0,Kansas,4750285
papakoca,2375.0,Texas,4749800
SuperDaveOsborn,2376.0,"Milwaukee, Wisconsin",4749055
ColoradoPapa,2377.0,Colorado,4748835
TigerRose,2378.0,Illinois,4748785
Beechmi,2379.0,"Los Angeles, California",4747950
planetmail,2380.0,"Calgary, Alberta",4747735
marcheld,2381.0,Maryland,4747325
VernonOR,2382.0,Oregon,4746150
Cipherguy,2383.0,"St. Louis, Missouri",4745155
metrojeep,2384.0,"Fort Worth, Texas",4744345
beretta-bab,2385.0,Maine,4744210
prius22,2386.0,"Twin Cities, Minnesota",4743870
Don20,2387.0,"Oklahoma City, Oklahoma",4743110
setnyre,2388.0,"Columbus, Ohio",4743025
Wierbe,2389.0,"Cincinnati, Ohio",4741720
skysteve1,2390.0,"Victoria, British Columbia",4740115
blah2blah3,2391.0,"Houston, Texas",4739825
steffy628,2392.0,Pennsylvania,4739475
donsram,2393.0,"Buffalo, New York",4739465
herbiepopnecker,2394.0,British Columbia,4737380
hyeglenn,2395.0,"Fresno, California",4737360
sawdust1825,2396.0,Illinois,4736655
Rideyourbicycle,2397.0,Michigan,4736440
wejsag,2398.0,"San Antonio, Texas",4735740
bushels,2399.0,"Twin Cities, Minnesota",4734930
Versa808,2400.0,"Honolulu, Hawaii",4734710
DYSKYPILOT,2401.0,"Fort Worth, Texas",4734050
souly,2402.0,"Montreal, Quebec",4732725
petroprince,2403.0,"Detroit, Michigan",4731380
KatmanDo,2404.0,"Detroit, Michigan",4729660
bikerWI,2405.0,"Milwaukee, Wisconsin",4729240
TJW68,2406.0,"Twin Cities, Minnesota",4728600
wrong POST,2407.0,"Toronto, Ontario",4728495
bmsgolf,2408.0,"Amarillo, Texas",4728115
spicyg,2409.0,"Phoenix, Arizona",4727720
fbenda,2410.0,"Chicago, Illinois",4727660
Gasall1,2411.0,Georgia,4726600
deSaab,2412.0,"New Haven, Connecticut",4726195
MiniFan,2413.0,California,4725625
cdrrod,2414.0,Wisconsin,4723350
Thumper52,2415.0,New Brunswick,4722505
passNgas,2416.0,"Twin Cities, Minnesota",4722300
SAVEITIL,2417.0,"Chicago, Illinois",4722235
CDMAuto,2418.0,Connecticut,4721615
jimhlt,2419.0,"Kansas City, Missouri",4721470
isem,2420.0,Missouri,4721040
dallas11111,2421.0,"Honolulu, Hawaii",4720815
mullingspices,2422.0,"Honolulu, Hawaii",4718780
LuvMyPriusMN,2423.0,"Twin Cities, Minnesota",4718630
ftsgt,2424.0,Illinois,4718330
kzrooster,2425.0,"Kalamazoo, Michigan",4718220
davisadm,2426.0,"Los Angeles, California",4717925
Soglaos,2427.0,"Virginia Beach, Virginia",4717535
muchdutch,2428.0,Wisconsin,4717289
MINIWINI598,2429.0,Washington,4716100
EMoe57,2430.0,"Jacksonville, Florida",4715445
reidlej,2431.0,"Columbus, Ohio",4715280
LaMigra,2432.0,"Laredo, Texas",4714460
oas,2433.0,Maryland,4713915
naspa,2434.0,"Cleveland, Ohio",4713075
bobt2382,2435.0,Texas,4712525
mawtaow,2436.0,"Boston, Massachusetts",4712500
Yooper58,2437.0,Michigan,4711590
Corgi_02,2438.0,"Grand Rapids, Michigan",4711575
TheOldMan25177,2439.0,"Charleston, West Virginia",4711245
Cableman66,2440.0,North Carolina,4710600
willinh,2441.0,New Hampshire,4710215
Insuremn,2442.0,"Twin Cities, Minnesota",4709820
mennekinpis,2443.0,New York,4708215
Camsue,2444.0,"Ventura, California",4707170
Ferdman17,2445.0,"Albany, New York",4704255
Jim62,2446.0,"Rochester, New York",4704095
penumbra42,2447.0,"Miami, Florida",4704055
jacob5066,2448.0,"College Station, Texas",4704045
buffy,2449.0,Saskatchewan,4702400
piggyster,2450.0,"San Francisco, California",4702230
Banjoe,2451.0,"Winnipeg, Manitoba",4701930
Prov1322,2452.0,"Atlanta, Georgia",4700995
2005mustang,2453.0,"Cleveland, Ohio",4700570
Bald1usa,2454.0,Washington DC,4700440
labbie,2455.0,"Albuquerque, New Mexico",4700415
blue01NM,2456.0,"Albuquerque, New Mexico",4699280
roxy_talen,2457.0,"San Antonio, Texas",4699175
oaks2004,2458.0,"Ventura, California",4699100
stauff,2459.0,"Chicago, Illinois",4698505
mediccoy,2460.0,North Carolina,4698145
TokyoEric,2461.0,"Austin, Texas",4697385
2parrots,2462.0,Massachusetts,4697270
nocturnalady,2463.0,"Cincinnati, Ohio",4696690
GoMath,2464.0,Colorado,4696355
BluWahoo,2465.0,"Pensacola, Florida",4695570
TheRealDeal78,2466.0,"Bakersfield, California",4695050
vmholladay,2467.0,"Reading, Pennsylvania",4695045
Idrive2much08,2468.0,New Jersey,4694522
humblepie,2469.0,"Toledo, Ohio",4694370
dranske,2470.0,"Miami, Florida",4693885
tobin2010,2471.0,"Topeka, Kansas",4692930
blargolis,2472.0,"Riverside, California",4692525
SpruceGuse2,2473.0,Michigan,4692190
valby,2474.0,Massachusetts,4691800
sschwrtz,2475.0,Wisconsin,4690550
99dakota,2476.0,"Providence, Rhode Island",4689675
blubaugh,2477.0,Pennsylvania,4688910
TFowler513,2478.0,"Memphis, Tennessee",4688710
andy1024,2479.0,"Allentown, Pennsylvania",4687890
Pomonav10,2480.0,"Yakima, Washington",4687535
Gazas,2481.0,"Oakland, California",4686255
TxDaleJr88Fan,2482.0,"College Station, Texas",4686175
fillme,2483.0,Missouri,4684355
BIGOILEATURCRUD,2484.0,North Carolina,4684210
geocourt,2485.0,Illinois,4684170
Jkent1953,2486.0,"Salt Lake City, Utah",4683940
tlk0408,2487.0,"Raleigh, North Carolina",4682714
MrLefty0706,2488.0,"Chicago, Illinois",4682260
cnw 1690,2489.0,South Dakota,4681965
GFJ,2490.0,Alabama,4681490
97Vette,2491.0,Georgia,4680485
toucan737,2492.0,Michigan,4680125
Fenrock68,2493.0,Ontario,4679435
tat7,2494.0,"Baltimore, Maryland",4679065
stephen2155,2495.0,"Pensacola, Florida",4678950
jr2112,2496.0,"Kitchener-Waterloo, Ontario",4678495
etothek,2497.0,Pennsylvania,4678330
mister8tch,2498.0,"Richmond, Virginia",4677995
G_Leyden,2499.0,Alberta,4677655
ExplorerWA,2500.0,Washington,4677285
mapleleafs,2501.0,"Toronto, Ontario",4676640
BobbyBnTO,2502.0,"Toronto, Ontario",4676550
abacus44,2503.0,South Carolina,4676480
Illini_Chief,2504.0,Illinois,4676290
airving,2505.0,"London, Ontario",4676200
PittSlovak,2506.0,"Pittsburgh, Pennsylvania",4675995
cream92,2507.0,Michigan,4675240
scu227,2508.0,"New Haven, Connecticut",4674980
gas_mizer,2509.0,"Toronto, Ontario",4674550
bjm64,2510.0,"Toronto, Ontario",4674290
evowner,2511.0,"Salem, Oregon",4672890
GNo1,2512.0,"Nashville, Tennessee",4671765
traindude,2513.0,"Virginia Beach, Virginia",4670760
fskrot,2514.0,"Rochester, New York",4669945
Hop1LA,2515.0,"Baton Rouge, Louisiana",4669825
mbfd302,2516.0,"Miami, Florida",4669345
abk,2517.0,Utah,4669100
priceshopper,2518.0,"Dayton, Ohio",4668905
rjhenn,2519.0,"Des Moines, Iowa",4668595
rrs517,2520.0,Colorado,4668005
igolfpdx,2521.0,"Portland, Oregon",4667985
VB_Richard,2522.0,"Virginia Beach, Virginia",4667645
ArboretumCop,2523.0,"Richmond, Virginia",4666410
NJJG,2524.0,Manitoba,4665265
WTLITNG,2525.0,Virginia,4663540
bluecrv,2526.0,"Toronto, Ontario",4663530
randyt58,2527.0,"Atlanta, Georgia",4661980
zcolt45,2528.0,Michigan,4661935
torpedorob,2529.0,"Baltimore, Maryland",4661905
Tsunamiron,2530.0,"Jacksonville, Florida",4659725
JeffNStef,2531.0,Montana,4659280
RR52DE,2532.0,Delaware,4659185
Tahoe07,2533.0,"New York City, New York",4658180
fourdezzzz,2534.0,"Atlanta, Georgia",4658041
jerryjanes,2535.0,Alabama,4656775
cheap59,2536.0,Michigan,4655420
Suzzoom,2537.0,Nevada,4655310
GryphonX,2538.0,Nevada,4654675
findcheap,,"Los Angeles, California",4654675
kheckman,2540.0,Colorado,4653985
NashSpy,2541.0,"Nashville, Tennessee",4653425
Pspeed,2542.0,"Baltimore, Maryland",4653095
GooseMI,2543.0,"Grand Rapids, Michigan",4652670
BREW9,2544.0,"Tampa, Florida",4652660
isukatthis,2545.0,"Salt Lake City, Utah",4652120
banddaddy,2546.0,"Asheville, North Carolina",4651450
mmcmmel,2547.0,Florida,4651275
Snakeman88,2548.0,"Jacksonville, Florida",4650820
Dennis783,2549.0,"Des Moines, Iowa",4650745
Granger777,2550.0,Pennsylvania,4650555
CocoPaz,2551.0,"Santa Barbara, California",4649905
QCREWZR,2552.0,Colorado,4648055
Mitchsoc,2553.0,"Indianapolis, Indiana",4647530
noonedwagfan,2554.0,"Dayton, Ohio",4647060
XEX,2555.0,"Madison, Wisconsin",4646145
FPLREP,2556.0,Virginia,4645935
SkooterG,2557.0,"Phoenix, Arizona",4645774
danthemanvan,2558.0,"Montgomery, Alabama",4645650
fightinillini,2559.0,Illinois,4644930
Caragogo,2560.0,South Carolina,4644825
mikespipe,2561.0,"New York City, New York",4644060
dsaine,2562.0,North Carolina,4643720
jjcomp77,2563.0,"Rochester, New York",4643075
letterchunker,2564.0,Texas,4642050
ikibaugh,2565.0,"Greensboro, North Carolina",4641700
jhggasman,2566.0,Mississippi,4641165
iceman92,2567.0,"Fargo, North Dakota",4640075
Tapnitram,2568.0,Arkansas,4639875
GaSrt8,2569.0,Georgia,4639595
HybridPete,2570.0,"Detroit, Michigan",4639410
nfldude,2571.0,"San Diego, California",4638695
All_Wheelin,2572.0,"Twin Cities, Minnesota",4638115
GasSipper88,2573.0,"Calgary, Alberta",4637655
jayceemi,2574.0,Michigan,4637375
Retowered,2575.0,Colorado,4637265
pricewar,2576.0,"Ogden, Utah",4637255
mazdaboy,2577.0,"Portland, Oregon",4636635
OldDogZeroOne,2578.0,"Albany, New York",4634825
redprius,2579.0,"Fort Worth, Texas",4633970
Feud,2580.0,Ontario,4633790
okokok,2581.0,"Toronto, Ontario",4632890
boborobot,2582.0,Michigan,4632760
hibsaw,2583.0,Mississippi,4632690
kuchta,2584.0,"St. Louis, Missouri",4632255
47elmo,2585.0,North Carolina,4632090
samsonov88,2586.0,Maine,4631830
bluebob48,2587.0,Iowa,4630565
daringdonna,2588.0,"Boise, Idaho",4630355
MaryAnn1227,2589.0,Pennsylvania,4630160
Alex Keith,2590.0,"Toronto, Ontario",4630040
ThunderX1,2591.0,"Los Angeles, California",4629850
DrSlowDriver,2592.0,Alabama,4628920
bowler360,2593.0,Illinois,4628525
wilbur_gas,2594.0,"Los Angeles, California",4628260
ChuckW1,2595.0,"Long Island, New York",4628235
sdm6061,2596.0,"Orange County, California",4628160
SqrKpf,2597.0,"Toronto, Ontario",4628065
ihuey99,2598.0,"Oakland, California",4628040
obimerrill,2599.0,"Cincinnati, Ohio",4627065
Darrell5159,2600.0,Indiana,4626930
makalani,2601.0,Hawaii,4626900
Jim5,2602.0,"Detroit, Michigan",4626815
billybopWI,2603.0,Wisconsin,4626310
Bike74,2604.0,Illinois,4625945
Yankee1979,2605.0,"Flint, Michigan",4625110
lled,2606.0,Connecticut,4624010
naiiawah,2607.0,"Boise, Idaho",4622900
OutsideCat,2608.0,Maine,4621185
FatherFred,2609.0,"Atlanta, Georgia",4620250
djp071158,2610.0,"Detroit, Michigan",4618145
moreloans,2611.0,"Grand Rapids, Michigan",4617750
speedy700,2612.0,New Jersey,4617675
markew1,2613.0,"Austin, Texas",4617645
Harvolis,2614.0,Montana,4616985
MAftab,2615.0,Connecticut,4616925
MrWolfie56,2616.0,"Detroit, Michigan",4616280
firenrn,2617.0,"San Diego, California",4615720
Bou,2618.0,Maine,4615705
Phoneman2010,2619.0,"Chicago, Illinois",4615140
Gozman,2620.0,"Quad Cities, Iowa",4615085
DJRIO,2621.0,"Miami, Florida",4614835
dodsworth,2622.0,"Salem, Oregon",4614205
dj5,2623.0,"Columbus, Ohio",4611550
Seekingone,2624.0,Florida,4611425
tigerfan2008,2625.0,South Carolina,4611055
wildcat659,2626.0,California,4610825
67Vette,2627.0,Maine,4610245
ABCD1,2628.0,"Victoria, British Columbia",4609495
peteytheref,2629.0,Kentucky,4609350
Taxrefugee,2630.0,Arizona,4608595
ghoag,2631.0,"Twin Cities, Minnesota",4608500
cub317484,2632.0,Indiana,4608280
mikerroy,2633.0,"Dallas, Texas",4607927
teebone1234,2634.0,"San Francisco, California",4606680
brprven,2635.0,"Dallas, Texas",4605835
mincemeat26,2636.0,"Atlanta, Georgia",4605165
swobby,2637.0,Georgia,4604945
kidroc,2638.0,Illinois,4604895
cronus36,2639.0,"London, Ontario",4604495
Coo,2640.0,Ohio,4603910
csh7586,2641.0,"Wilmington, Delaware",4603255
bski,2642.0,Maryland,4603030
condé,2643.0,Michigan,4602950
tomcatta,2644.0,"Kansas City, Missouri",4602650
myambro,2645.0,"Sacramento, California",4602295
yukonjack,2646.0,Georgia,4601485
GatorGuy,2647.0,"Columbia, South Carolina",4600810
LucsPapa,2648.0,New Brunswick,4600500
2BillC,2649.0,"St. Louis, Missouri",4600140
scootriteby,2650.0,Arkansas,4599995
mohammed10,2651.0,"Gainesville, Florida",4599975
daceyf59,2652.0,Mississippi,4599540
gbs1,2653.0,Minnesota,4599000
ml350MA,2654.0,Massachusetts,4598710
MImusicman,2655.0,Michigan,4597175
RCFLYERDE,2656.0,Delaware,4595770
jprice1951,2657.0,"San Antonio, Texas",4595365
Muskie49,2658.0,South Carolina,4594870
icer06,2659.0,"Huntsville, Alabama",4594135
darmic1952,2660.0,Indiana,4593725
EASYRYDER,2661.0,"Cincinnati, Ohio",4593500
TwoEyes,2662.0,"New Haven, Connecticut",4592845
Mr1lung,2663.0,"Phoenix, Arizona",4592275
paneinthegas,2664.0,"London, Ontario",4591955
GasGuy66IN,2665.0,Indiana,4591705
rbm3303,2666.0,Texas,4591340
don10,2667.0,North Carolina,4590700
SPW1,2668.0,"Columbus, Ohio",4590515
Drill_It,2669.0,Michigan,4590445
bleifrei65,2670.0,"Cleveland, Ohio",4589810
weddy11,2671.0,"Phoenix, Arizona",4588775
JANDKT,2672.0,Mississippi,4588725
Bookman41,2673.0,Ontario,4588335
CivicCub,2674.0,"Wilmington, Delaware",4588065
dogtaz1,2675.0,"Albany, New York",4587660
chocolate48114,2676.0,Michigan,4587555
Grizzy227,2677.0,Pennsylvania,4587530
Manny14,2678.0,New Jersey,4586550
swallen,2679.0,"Detroit, Michigan",4584240
OLDFART04,2680.0,Massachusetts,4583975
smoke2071,2681.0,Georgia,4583895
blitzntj,2682.0,"Jacksonville, Florida",4583885
scoobyru,2683.0,"Seattle, Washington",4582830
PENNYPINCHR,2684.0,"Twin Cities, Minnesota",4582135
WreckDiver59,2685.0,"Detroit, Michigan",4580040
CapNC,2686.0,North Carolina,4579400
SkyKing77,2687.0,"Fort Worth, Texas",4579280
joeborge,2688.0,"Ventura, California",4577905
jeperz,2689.0,Maine,4576275
Radar1992,2690.0,Florida,4575940
Bobmilan,2691.0,"Louisville, Kentucky",4573900
lovebarbie,2692.0,"Buffalo, New York",4572095
johton,2693.0,"Seattle, Washington",4571640
VonnaNY,2694.0,New York,4570875
StephenOM,2695.0,"Ocala, Florida",4570265
FrisperCat,2696.0,"Anchorage, Alaska",4569500
Toyotatrollop,2697.0,"Baltimore, Maryland",4569475
GDAE,2698.0,"Wichita, Kansas",4567735
zzzz8109,2699.0,Michigan,4566720
AvantiMick,2700.0,Indiana,4566390
bmcrobOH,2701.0,"Toledo, Ohio",4566355
chopper44,2702.0,Ontario,4565630
orphancarguyPE,2703.0,PEI,4564785
gvmans,2704.0,"Pensacola, Florida",4564705
DrSam46545,2705.0,"South Bend, Indiana",4564450
iron_city,2706.0,"Pittsburgh, Pennsylvania",4564270
cathy_63,2707.0,"Baltimore, Maryland",4563925
drobbbb,2708.0,Maryland,4563880
BoatBoy,2709.0,"Orange County, California",4562460
Gabydominguez85,2710.0,"Milwaukee, Wisconsin",4562385
Altima93,2711.0,"Honolulu, Hawaii",4562125
howard,2712.0,"St. Louis, Missouri",4561370
C.B.,2713.0,Ontario,4560560
Mohesh,2714.0,"Toronto, Ontario",4560005
don985,2715.0,"Denver, Colorado",4559665
dimsumkid,2716.0,"Chicago, Illinois",4559360
DNRSVP,2717.0,New Hampshire,4558955
Cretired,2718.0,Louisiana,4558640
Ranger106,2719.0,North Carolina,4558000
BulletRC,2720.0,"Mobile, Alabama",4557020
40niner,2721.0,"Winnipeg, Manitoba",4556665
sramroop,2722.0,"Birmingham, Alabama",4556330
SNOWMI,2723.0,Michigan,4555905
MapDaddy,2724.0,Illinois,4555600
afstud21,2725.0,"Tampa, Florida",4554015
HungManCA,2726.0,"Los Angeles, California",4553325
Kath16,2727.0,Ohio,4551825
jorod55,2728.0,California,4551680
FarmHillBarb,2729.0,Florida,4551630
tarheelcoastie,2730.0,"Greensboro, North Carolina",4551505
kslgas,2731.0,"Calgary, Alberta",4551230
mattiacci,2732.0,"Twin Cities, Minnesota",4550710
No1ConMan,2733.0,"Memphis, Tennessee",4549380
kozo62,2734.0,"Orange County, California",4548620
AcuraTSX,2735.0,Ohio,4548545
bbthegun,2736.0,"San Diego, California",4548025
N4PIP,2737.0,"Miami, Florida",4547370
RUSHrocks,2738.0,"Allentown, Pennsylvania",4546030
GSP163,2739.0,New Jersey,4545805
dkgraph,2740.0,"Riverside, California",4545715
MissyLou9164,2741.0,British Columbia,4545335
snowsearch,2742.0,"Grand Rapids, Michigan",4545290
jdr51,2743.0,Minnesota,4544835
SpeedyOne,2744.0,Minnesota,4544480
ratboy1968,2745.0,"Montreal, Quebec",4541750
mwhbulldog,2746.0,"Lubbock, Texas",4541505
